transaction_id,merchant_id,timestamp,amount,payment_method,failed_attempts,transactions_1min,transactions_5min,transactions_10min,transactions_1hour,avg_amount_24h,std_amount_24h,device_id,ip_address,new_device,new_ip,latitude,longitude,previous_latitude,previous_longitude,is_fraud,fraud_type
TXN_008842,MERCHANT_052,2026-09-06 00:23:24,386.77,WALLET,2,1,2,5,39,532.54,71.78,DEVICE_0138,192.168.80.227,0,0,34.24974,83.39736,34.24731,83.39413,0,NORMAL
TXN_004156,MERCHANT_010,2026-09-06 00:23:48,487.0,UPI,0,0,1,6,46,372.0,94.41,DEVICE_0296,192.168.156.43,0,0,27.31407,85.77698,27.23712,85.67502,0,NORMAL
TXN_002717,MERCHANT_090,2026-09-06 00:26:13,761.66,WALLET,2,2,2,9,39,655.21,161.76,DEVICE_0393,192.168.115.21,0,1,28.29758,79.23366,28.21981,79.26003,0,NORMAL
TXN_000323,MERCHANT_070,2026-09-06 00:26:35,888.27,WALLET,0,1,3,6,46,894.2,140.22,DEVICE_0377,192.168.69.154,0,1,21.38481,84.97146,21.37089,85.0157,0,NORMAL
TXN_000644,MERCHANT_060,2026-09-06 00:27:27,659.28,NETBANKING,0,1,3,4,42,655.09,101.49,DEVICE_0127,192.168.36.7,0,0,10.77549,77.83191,10.7684,77.86231,0,NORMAL
TXN_008973,MERCHANT_079,2026-09-06 00:27:40,1365.4,UPI,0,0,6,9,53,963.3,199.88,DEVICE_0463,192.168.76.124,0,0,29.34313,72.92594,29.28736,72.97307,0,NORMAL
TXN_008270,MERCHANT_021,2026-09-06 00:27:45,537.82,NETBANKING,0,0,8,8,42,519.92,204.54,DEVICE_0499,192.168.243.76,0,1,28.01033,72.94795,27.95551,72.91746,0,NORMAL
TXN_007494,MERCHANT_053,2026-09-06 00:27:57,282.28,CARD,0,1,3,8,42,343.29,202.95,DEVICE_0432,192.168.141.124,0,0,30.72136,73.56161,30.71501,73.52722,0,NORMAL
TXN_009763,MERCHANT_053,2026-09-06 00:28:32,255.89,UPI,2,0,4,8,40,267.8,108.17,DEVICE_0277,192.168.181.159,0,0,33.32414,76.54881,33.3614,76.61276,0,NORMAL
TXN_009858,MERCHANT_017,2026-09-06 00:29:44,397.54,NETBANKING,0,1,4,8,38,571.62,212.83,DEVICE_0147,192.168.189.223,0,0,14.57965,88.23099,14.58357,88.29864,0,NORMAL
TXN_006476,MERCHANT_035,2026-09-06 00:30:19,581.84,WALLET,0,0,7,10,32,600.8,155.33,DEVICE_0397,192.168.200.35,0,0,27.86638,87.06356,27.81287,87.03201,0,NORMAL
TXN_007303,MERCHANT_083,2026-09-06 00:31:28,252.55,WALLET,0,0,4,4,55,351.28,75.21,DEVICE_0254,192.168.215.151,0,0,32.31917,87.52838,32.2734,87.48612,0,NORMAL
TXN_008759,MERCHANT_002,2026-09-06 00:32:28,362.35,NETBANKING,1,0,4,9,39,208.2,206.55,DEVICE_0108,192.168.113.119,0,0,30.00243,68.5911,29.96904,68.61719,0,NORMAL
TXN_003810,MERCHANT_076,2026-09-06 00:35:03,519.74,UPI,0,2,6,10,40,474.3,239.77,DEVICE_0436,192.168.120.192,0,0,16.34207,84.64196,16.35565,84.72369,0,NORMAL
TXN_008670,MERCHANT_081,2026-09-06 00:37:18,1011.54,UPI,0,1,3,8,43,940.8,51.68,DEVICE_0326,192.168.67.135,0,0,28.06894,80.89281,28.06633,80.85267,0,NORMAL
TXN_000897,MERCHANT_058,2026-09-06 00:39:23,185.84,WALLET,0,1,6,11,38,356.55,128.62,DEVICE_0385,192.168.51.98,0,0,33.31208,80.68063,33.25323,80.73428,0,NORMAL
TXN_000991,MERCHANT_092,2026-09-06 00:39:46,613.95,WALLET,0,0,4,11,47,514.79,174.81,DEVICE_0040,192.168.90.13,0,0,34.59982,87.28537,11.75895,79.29082,1,LOCATION_ANOMALY
TXN_001129,MERCHANT_082,2026-09-06 00:40:14,10.0,WALLET,0,1,3,5,39,232.28,200.44,DEVICE_0373,192.168.129.82,0,1,30.58519,83.91402,30.68402,83.79163,0,NORMAL
TXN_008623,MERCHANT_014,2026-09-06 00:41:01,316.81,WALLET,0,2,2,7,37,259.3,55.33,DEVICE_0261,192.168.140.232,0,0,11.6726,80.5198,11.68456,80.51069,0,NORMAL
TXN_004351,MERCHANT_002,2026-09-06 00:41:25,337.79,WALLET,0,1,6,11,37,419.14,243.42,DEVICE_0223,192.168.214.6,0,1,30.01857,80.02009,30.03552,80.03124,0,NORMAL
TXN_005216,MERCHANT_097,2026-09-06 00:45:18,612.16,NETBANKING,0,0,3,7,43,247.16,176.73,DEVICE_0221,192.168.154.41,0,0,15.54931,87.07818,15.60573,87.05497,0,NORMAL
TXN_000252,MERCHANT_014,2026-09-06 00:45:58,398.14,UPI,0,1,4,9,42,290.48,81.27,DEVICE_0390,192.168.23.19,0,0,9.74247,80.70855,9.67531,80.66602,0,NORMAL
TXN_000512,MERCHANT_061,2026-09-06 00:46:21,407.09,NETBANKING,2,0,3,7,42,432.56,158.75,DEVICE_0361,192.168.249.189,0,0,32.47,70.47015,32.50667,70.46508,0,NORMAL
TXN_009516,MERCHANT_098,2026-09-06 00:48:12,705.58,WALLET,1,0,6,6,41,803.7,108.64,DEVICE_0106,192.168.130.27,0,0,16.26622,87.35672,16.25136,87.30977,0,NORMAL
TXN_006346,MERCHANT_003,2026-09-06 00:50:25,989.07,WALLET,3,1,6,6,40,978.11,157.62,DEVICE_0336,192.168.197.99,0,0,22.7579,87.03069,22.76621,86.97181,0,NORMAL
TXN_003222,MERCHANT_007,2026-09-06 00:50:52,836.32,UPI,1,0,0,10,37,668.6,141.15,DEVICE_0133,192.168.86.205,1,0,14.80744,70.14468,14.81638,70.18976,0,NORMAL
TXN_001126,MERCHANT_055,2026-09-06 00:51:48,942.96,UPI,0,0,3,8,35,864.31,148.29,DEVICE_0267,192.168.32.41,0,0,29.57011,74.07875,29.45411,74.05139,0,NORMAL
TXN_000518,MERCHANT_042,2026-09-06 00:54:53,59.44,NETBANKING,7,39,60,178,365,241.36,203.52,DEVICE_0481,192.168.103.203,0,0,24.47698,71.73992,24.43625,71.70783,1,VELOCITY_SPIKE
TXN_006213,MERCHANT_076,2026-09-06 00:56:17,554.03,CARD,0,0,6,9,39,624.47,123.74,DEVICE_0500,192.168.202.133,1,0,33.5874,89.84361,33.6386,89.74894,0,NORMAL
TXN_003735,MERCHANT_018,2026-09-06 00:56:25,538.94,NETBANKING,0,1,6,6,36,841.5,243.11,DEVICE_0238,192.168.67.154,0,1,25.48677,73.95518,25.51442,73.96692,0,NORMAL
TXN_000283,MERCHANT_091,2026-09-06 00:56:53,210.79,CARD,0,1,2,2,36,429.09,202.85,DEVICE_0460,192.168.88.54,0,0,10.98064,78.29165,10.98639,78.29961,0,NORMAL
TXN_009681,MERCHANT_088,2026-09-06 00:59:22,1094.72,WALLET,0,0,3,3,23,789.48,166.55,DEVICE_0276,192.168.194.140,0,0,30.19374,86.17533,30.27736,86.19769,0,NORMAL
TXN_003143,MERCHANT_033,2026-09-06 00:59:38,811.61,UPI,0,1,5,11,38,727.01,235.96,DEVICE_0116,192.168.77.250,0,0,10.53297,71.4852,10.49966,71.43007,0,NORMAL
TXN_003632,MERCHANT_060,2026-09-06 01:01:05,144.3,UPI,0,2,6,11,44,271.25,86.49,DEVICE_0136,192.168.28.150,0,1,19.53987,77.06369,19.53224,77.06699,0,NORMAL
TXN_008301,MERCHANT_053,2026-09-06 01:01:45,574.07,UPI,0,1,2,7,33,760.35,187.3,DEVICE_0298,192.168.73.58,0,0,22.66482,75.66357,22.64756,75.73776,0,NORMAL
TXN_007470,MERCHANT_045,2026-09-06 01:02:35,327.95,NETBANKING,0,0,2,8,35,506.08,113.63,DEVICE_0304,192.168.35.164,0,0,30.0893,80.5742,30.09908,80.56437,0,NORMAL
TXN_007196,MERCHANT_011,2026-09-06 01:05:50,712.47,NETBANKING,0,2,4,7,39,899.14,210.53,DEVICE_0347,192.168.118.218,0,0,10.50918,72.14427,10.53916,72.11221,0,NORMAL
TXN_001033,MERCHANT_038,2026-09-06 01:06:46,537.85,NETBANKING,1,1,6,15,52,502.46,220.69,DEVICE_0388,192.168.179.203,0,0,30.3711,69.37029,30.39189,69.31204,0,NORMAL
TXN_004406,MERCHANT_040,2026-09-06 01:06:54,236.83,UPI,0,3,3,8,43,341.95,104.0,DEVICE_0114,192.168.238.56,0,0,15.38198,80.29389,15.37007,80.22869,0,NORMAL
TXN_004365,MERCHANT_041,2026-09-06 01:08:25,746.79,WALLET,0,0,1,9,46,794.21,77.5,DEVICE_0319,192.168.226.25,0,1,15.44651,87.25978,15.38341,87.23759,0,NORMAL
TXN_007958,MERCHANT_098,2026-09-06 01:08:39,159.67,UPI,0,1,3,5,29,240.45,100.12,DEVICE_0163,192.168.79.47,0,0,14.65592,84.62396,14.66175,84.64861,0,NORMAL
TXN_006200,MERCHANT_086,2026-09-06 01:08:47,422.35,CARD,0,1,3,3,32,658.7,145.67,DEVICE_0293,192.168.128.142,1,1,22.43211,81.44873,22.42374,81.40364,0,NORMAL
TXN_009313,MERCHANT_084,2026-09-06 01:09:26,657.58,WALLET,1,0,5,5,33,528.01,108.02,DEVICE_0235,192.168.53.111,0,0,34.38426,73.98241,34.3521,73.98994,0,NORMAL
TXN_005342,MERCHANT_037,2026-09-06 01:09:42,437.39,NETBANKING,2,2,4,10,53,472.29,228.8,DEVICE_0145,192.168.23.103,0,0,30.55913,85.89502,30.57558,85.88097,0,NORMAL
TXN_006264,MERCHANT_022,2026-09-06 01:10:15,189.15,UPI,0,1,1,9,44,306.14,135.8,DEVICE_0300,192.168.176.242,0,0,31.28159,69.66288,31.29568,69.63776,0,NORMAL
TXN_009302,MERCHANT_019,2026-09-06 01:10:53,248.81,CARD,0,2,2,10,47,294.81,67.1,DEVICE_0028,192.168.79.139,0,0,26.66192,69.02462,26.69276,68.9975,0,NORMAL
TXN_007096,MERCHANT_063,2026-09-06 01:12:45,122.43,CARD,0,2,5,7,32,204.04,71.87,DEVICE_0301,192.168.241.86,0,0,10.8699,84.86435,10.8534,84.84497,0,NORMAL
TXN_008148,MERCHANT_087,2026-09-06 01:13:13,873.74,NETBANKING,1,0,1,6,44,982.71,195.88,DEVICE_0486,192.168.95.159,0,0,34.90228,69.72474,34.94036,69.78189,0,NORMAL
TXN_003092,MERCHANT_065,2026-09-06 01:18:27,706.36,CARD,0,1,3,5,37,593.78,183.28,DEVICE_0453,192.168.207.239,0,0,20.59148,70.66551,20.57523,70.62384,0,NORMAL
TXN_007943,MERCHANT_044,2026-09-06 01:19:34,575.31,WALLET,0,2,4,12,50,471.83,136.16,DEVICE_0355,192.168.200.172,0,0,11.42214,84.96745,11.46642,84.85267,0,NORMAL
TXN_003375,MERCHANT_100,2026-09-06 01:19:42,572.34,NETBANKING,0,2,4,6,34,585.56,121.02,DEVICE_0395,192.168.56.109,1,1,25.81342,78.92813,25.84313,78.97859,0,NORMAL
TXN_006946,MERCHANT_095,2026-09-06 01:20:35,1033.77,CARD,0,1,5,5,38,997.99,95.64,DEVICE_0106,192.168.41.179,0,0,16.91174,86.16909,16.94485,86.16389,0,NORMAL
TXN_002786,MERCHANT_012,2026-09-06 01:23:41,980.68,UPI,0,1,5,14,36,772.31,233.18,DEVICE_0428,192.168.138.76,1,0,34.46314,82.88111,34.50375,82.8062,0,NORMAL
TXN_004123,MERCHANT_072,2026-09-06 01:23:54,377.67,CARD,1,1,4,8,37,461.95,137.3,DEVICE_0008,192.168.95.229,0,0,27.79593,73.6854,27.80739,73.66872,0,NORMAL
TXN_005421,MERCHANT_008,2026-09-06 01:24:16,761.2,CARD,0,2,5,5,44,880.6,60.12,DEVICE_0180,192.168.213.110,0,0,14.27747,70.9274,14.24377,70.90123,0,NORMAL
TXN_008698,MERCHANT_015,2026-09-06 01:24:48,349.3,UPI,8,26,75,117,241,394.19,96.16,DEVICE_0431,192.168.43.216,1,0,29.24451,83.02833,29.32204,83.01662,1,VELOCITY_SPIKE
TXN_000089,MERCHANT_023,2026-09-06 01:25:00,282.22,CARD,1,0,4,4,43,230.06,75.57,DEVICE_0306,192.168.29.190,0,0,15.32884,70.75784,15.20092,70.68901,0,NORMAL
TXN_006113,MERCHANT_070,2026-09-06 01:28:43,637.34,CARD,1,3,3,5,38,896.65,223.59,DEVICE_0449,192.168.232.5,0,0,29.4372,77.69321,29.45777,77.65482,0,NORMAL
TXN_009560,MERCHANT_045,2026-09-06 01:30:20,90.16,WALLET,0,2,3,8,49,505.74,134.44,DEVICE_0201,192.168.130.243,1,0,13.15337,85.10403,13.09905,85.06797,0,NORMAL
TXN_002651,MERCHANT_082,2026-09-06 01:30:37,941.39,CARD,0,1,5,11,40,934.25,224.89,DEVICE_0110,192.168.49.36,1,0,32.0344,69.63973,31.94653,69.71614,0,NORMAL
TXN_006679,MERCHANT_097,2026-09-06 01:31:25,151.53,UPI,0,2,5,17,35,353.98,185.25,DEVICE_0391,192.168.65.249,0,0,8.56847,69.58085,8.52227,69.48801,0,NORMAL
TXN_000619,MERCHANT_054,2026-09-06 01:33:06,781.2,NETBANKING,3,23,88,156,231,523.93,210.92,DEVICE_0126,192.168.164.246,0,0,31.70467,87.82789,31.69889,87.92114,1,VELOCITY_SPIKE
TXN_006564,MERCHANT_030,2026-09-06 01:34:05,979.64,UPI,1,1,3,7,46,950.19,183.76,DEVICE_0318,192.168.75.71,0,0,28.8807,74.82333,28.91016,74.72534,0,NORMAL
TXN_003226,MERCHANT_004,2026-09-06 01:34:24,23.66,NETBANKING,0,0,5,5,39,466.88,239.99,DEVICE_0126,192.168.143.36,0,0,11.3174,83.63017,11.2839,83.54231,0,NORMAL
TXN_009263,MERCHANT_060,2026-09-06 01:34:32,433.67,NETBANKING,1,3,3,10,43,509.34,201.11,DEVICE_0475,192.168.136.101,0,0,27.24843,73.90375,27.21236,73.95718,0,NORMAL
TXN_007031,MERCHANT_025,2026-09-06 01:36:15,909.29,NETBANKING,0,1,1,5,41,895.04,195.53,DEVICE_0197,192.168.198.228,1,0,29.03817,71.22275,28.90784,71.2171,0,NORMAL
TXN_002677,MERCHANT_027,2026-09-06 01:36:27,558.53,CARD,1,1,4,7,44,354.09,107.03,DEVICE_0116,192.168.99.250,0,0,16.84711,74.66165,16.82636,74.67279,0,NORMAL
TXN_004808,MERCHANT_066,2026-09-06 01:36:42,508.28,CARD,5,1,2,4,31,496.04,172.79,ATTACK_DEVICE_992,192.168.40.170,1,1,30.95543,88.58276,31.06684,88.55396,1,DEVICE_ATTACK
TXN_005517,MERCHANT_003,2026-09-06 01:39:18,836.9,CARD,1,2,3,7,34,842.79,122.71,DEVICE_0339,192.168.27.52,0,0,29.04094,71.82634,29.02669,71.84441,0,NORMAL
TXN_001753,MERCHANT_088,2026-09-06 01:39:20,820.52,WALLET,2,1,6,6,39,948.36,190.94,DEVICE_0468,192.168.61.23,1,0,16.41669,88.68419,16.37947,88.66861,0,NORMAL
TXN_007554,MERCHANT_043,2026-09-06 01:39:20,304.72,WALLET,1,1,2,7,42,383.88,226.51,DEVICE_0135,192.168.197.223,0,0,24.09759,77.72242,24.15603,77.71076,0,NORMAL
TXN_002086,MERCHANT_004,2026-09-06 01:39:49,719.57,WALLET,1,1,5,8,41,641.66,72.65,DEVICE_0033,192.168.69.222,0,1,30.64417,69.2182,30.51619,69.19966,0,NORMAL
TXN_005488,MERCHANT_009,2026-09-06 01:40:54,787.29,NETBANKING,0,0,4,4,37,858.33,128.68,DEVICE_0408,192.168.147.50,0,0,11.02375,74.66607,10.95879,74.71199,0,NORMAL
TXN_009299,MERCHANT_043,2026-09-06 01:42:24,776.98,UPI,1,0,3,3,37,799.37,202.82,DEVICE_0203,192.168.151.148,0,0,22.01639,73.14871,21.97289,73.0591,0,NORMAL
TXN_002819,MERCHANT_078,2026-09-06 01:42:25,991.17,WALLET,0,0,5,6,42,988.23,143.6,DEVICE_0244,192.168.17.157,0,0,10.1588,71.37397,10.13134,71.4495,0,NORMAL
TXN_002805,MERCHANT_036,2026-09-06 01:44:50,730.55,UPI,0,1,4,8,44,642.55,166.69,DEVICE_0091,192.168.204.246,0,0,11.12761,86.21868,11.10784,86.21067,0,NORMAL
TXN_004497,MERCHANT_037,2026-09-06 01:46:25,294.17,CARD,1,1,4,4,41,276.16,111.01,DEVICE_0051,192.168.138.130,0,0,21.92325,76.51158,21.96875,76.54009,0,NORMAL
TXN_005249,MERCHANT_003,2026-09-06 01:48:19,705.19,UPI,1,3,4,5,38,771.4,73.56,DEVICE_0270,192.168.100.173,0,0,32.80938,70.59061,32.78665,70.61484,0,NORMAL
TXN_008548,MERCHANT_038,2026-09-06 01:49:10,1166.2,UPI,0,0,8,10,45,906.98,183.5,DEVICE_0276,192.168.195.39,0,0,9.96084,70.8828,9.92353,70.84541,0,NORMAL
TXN_001343,MERCHANT_012,2026-09-06 01:51:00,1011.86,WALLET,0,1,6,8,44,994.18,63.8,DEVICE_0294,192.168.50.24,1,0,11.22157,72.23892,11.13683,72.2576,0,NORMAL
TXN_008806,MERCHANT_064,2026-09-06 01:51:47,471.32,CARD,0,0,4,6,47,328.8,113.79,DEVICE_0385,192.168.112.134,0,0,10.1256,76.97174,10.03885,76.98914,0,NORMAL
TXN_002899,MERCHANT_049,2026-09-06 01:51:54,602.24,CARD,1,1,4,10,37,268.05,239.54,DEVICE_0372,192.168.83.119,0,0,26.68363,84.24822,26.73926,84.20977,0,NORMAL
TXN_001220,MERCHANT_057,2026-09-06 01:53:14,31.83,NETBANKING,6,27,68,132,418,201.47,217.52,DEVICE_0041,192.168.185.205,0,0,32.60555,76.7611,32.57558,76.80367,1,VELOCITY_SPIKE
TXN_008517,MERCHANT_060,2026-09-06 01:55:55,754.76,CARD,4,2,4,8,46,680.26,87.61,ATTACK_DEVICE_38,192.168.120.181,1,1,19.30354,85.97276,19.29704,86.00991,1,DEVICE_ATTACK
TXN_003242,MERCHANT_095,2026-09-06 01:56:05,173.12,UPI,0,0,4,5,38,535.02,207.49,DEVICE_0440,192.168.216.57,0,0,10.04081,74.18138,10.06237,74.15925,0,NORMAL
TXN_001517,MERCHANT_084,2026-09-06 01:56:21,10.0,NETBANKING,1,0,7,7,42,306.71,243.59,DEVICE_0383,192.168.217.253,0,0,8.22362,86.10188,8.15166,85.99262,0,NORMAL
TXN_006388,MERCHANT_081,2026-09-06 01:56:25,690.76,UPI,0,3,8,8,30,761.88,105.14,DEVICE_0377,192.168.201.111,0,0,11.66265,80.71682,14.70747,78.36021,1,LOCATION_ANOMALY
TXN_008132,MERCHANT_032,2026-09-06 01:56:33,1046.19,WALLET,0,1,2,7,33,991.16,92.03,DEVICE_0021,192.168.60.10,0,0,8.10509,68.79122,8.12263,68.85425,0,NORMAL
TXN_006843,MERCHANT_040,2026-09-06 01:57:26,1059.96,WALLET,0,2,5,10,38,996.22,76.06,DEVICE_0408,192.168.194.181,0,0,17.02804,68.76575,17.10637,68.81398,0,NORMAL
TXN_003921,MERCHANT_051,2026-09-06 01:58:37,578.25,NETBANKING,1,1,3,4,49,581.48,95.63,DEVICE_0475,192.168.93.244,0,0,26.59963,78.30805,26.58862,78.32579,0,NORMAL
TXN_001078,MERCHANT_053,2026-09-06 01:59:53,751.6,CARD,0,2,2,8,40,545.64,162.89,DEVICE_0145,192.168.21.100,0,0,14.40988,80.57693,14.40626,80.65212,0,NORMAL
TXN_008425,MERCHANT_081,2026-09-06 02:00:17,802.31,WALLET,1,0,6,6,41,749.25,133.49,DEVICE_0380,192.168.140.176,0,0,19.54709,81.45054,19.54772,81.41156,0,NORMAL
TXN_000406,MERCHANT_022,2026-09-06 02:01:08,10.0,WALLET,1,0,2,8,40,351.13,201.8,DEVICE_0323,192.168.129.252,0,0,31.91557,77.31235,31.85765,77.2261,0,NORMAL
TXN_008645,MERCHANT_038,2026-09-06 02:01:31,528.46,NETBANKING,1,0,10,10,40,656.18,76.5,DEVICE_0460,192.168.183.162,0,0,15.98947,89.49543,15.97032,89.45605,0,NORMAL
TXN_004547,MERCHANT_082,2026-09-06 02:01:34,265.03,WALLET,0,0,2,8,41,221.92,155.96,DEVICE_0071,192.168.75.38,0,0,20.41577,78.62873,20.47591,78.61205,0,NORMAL
TXN_002056,MERCHANT_037,2026-09-06 02:02:16,769.11,UPI,0,0,4,8,41,394.56,208.24,DEVICE_0447,192.168.162.99,0,0,18.33558,68.06143,18.34968,68.02433,0,NORMAL
TXN_000104,MERCHANT_058,2026-09-06 02:05:03,677.11,WALLET,1,1,5,12,47,531.85,130.47,DEVICE_0075,192.168.20.172,0,0,26.82267,82.27006,26.78554,82.24579,0,NORMAL
TXN_002449,MERCHANT_056,2026-09-06 02:05:29,743.96,CARD,1,0,4,4,34,742.22,79.97,DEVICE_0350,192.168.61.177,0,1,22.68143,82.5925,22.67285,82.60236,0,NORMAL
TXN_003937,MERCHANT_064,2026-09-06 02:05:40,377.66,NETBANKING,0,2,3,8,51,568.74,142.68,DEVICE_0445,192.168.70.186,0,1,33.85176,78.49332,33.86103,78.55409,0,NORMAL
TXN_006820,MERCHANT_097,2026-09-06 02:07:01,608.49,CARD,0,2,3,9,45,476.74,222.64,DEVICE_0352,192.168.62.95,0,0,18.407,77.60822,18.46923,77.70762,0,NORMAL
TXN_001744,MERCHANT_075,2026-09-06 02:07:47,296.47,CARD,0,3,6,11,43,238.1,100.86,DEVICE_0360,192.168.154.1,0,0,22.82009,88.99409,22.85193,89.04292,0,NORMAL
TXN_003434,MERCHANT_077,2026-09-06 02:07:56,1024.03,UPI,2,1,2,5,40,912.42,166.85,DEVICE_0418,192.168.166.252,0,0,15.06935,70.17758,15.1817,70.19629,0,NORMAL
TXN_002461,MERCHANT_002,2026-09-06 02:08:02,399.77,WALLET,0,2,3,5,42,205.66,221.74,DEVICE_0364,192.168.12.44,0,0,29.72317,84.14425,29.79092,84.2045,0,NORMAL
TXN_000322,MERCHANT_050,2026-09-06 02:08:25,311.12,NETBANKING,2,2,4,6,42,394.06,120.63,DEVICE_0408,192.168.138.52,0,0,12.46582,85.09755,12.47345,85.01997,0,NORMAL
TXN_006497,MERCHANT_060,2026-09-06 02:10:31,681.17,CARD,1,0,3,3,41,772.64,210.89,DEVICE_0413,192.168.92.159,0,0,29.82022,73.27828,29.82834,73.26702,0,NORMAL
TXN_009904,MERCHANT_040,2026-09-06 02:12:48,655.47,UPI,0,2,3,4,33,451.82,136.3,DEVICE_0251,192.168.233.101,0,1,14.58681,83.83749,14.57265,83.82467,0,NORMAL
TXN_004280,MERCHANT_043,2026-09-06 02:13:06,710.02,UPI,3,3,3,3,35,700.86,218.33,DEVICE_0172,192.168.240.240,0,0,14.29194,84.55648,14.28923,84.59648,0,NORMAL
TXN_005712,MERCHANT_063,2026-09-06 02:13:47,722.1,CARD,0,2,3,7,38,539.25,219.17,DEVICE_0406,192.168.23.158,0,0,13.07354,76.20916,13.09994,76.26796,0,NORMAL
TXN_001891,MERCHANT_041,2026-09-06 02:15:35,739.31,CARD,0,0,2,9,41,607.28,90.08,DEVICE_0169,192.168.153.5,0,0,17.84434,75.31547,17.79793,75.32876,0,NORMAL
TXN_005813,MERCHANT_078,2026-09-06 02:16:24,10.0,WALLET,1,1,6,7,40,378.28,159.45,DEVICE_0319,192.168.72.220,0,0,18.64812,71.12151,18.6711,71.16517,0,NORMAL
TXN_006108,MERCHANT_090,2026-09-06 02:18:23,30.47,UPI,1,1,1,5,41,361.63,186.91,DEVICE_0078,192.168.176.111,0,0,14.33787,69.62441,14.37761,69.5701,0,NORMAL
TXN_008013,MERCHANT_093,2026-09-06 02:19:30,762.09,UPI,3,0,4,4,38,341.03,188.53,ATTACK_DEVICE_532,192.168.132.103,1,1,13.90363,78.85491,13.9166,78.88076,1,DEVICE_ATTACK
TXN_008491,MERCHANT_035,2026-09-06 02:20:18,18.63,CARD,0,1,2,5,45,385.0,180.14,DEVICE_0007,192.168.144.101,0,0,12.34062,70.54197,12.33227,70.54128,0,NORMAL
TXN_005454,MERCHANT_016,2026-09-06 02:20:36,603.62,UPI,0,0,3,6,53,897.55,146.31,DEVICE_0107,192.168.81.185,0,1,16.95959,76.88136,16.89804,76.91963,0,NORMAL
TXN_004111,MERCHANT_041,2026-09-06 02:21:11,225.48,NETBANKING,2,2,7,7,38,366.45,183.72,DEVICE_0146,192.168.87.148,0,0,14.30536,83.12578,14.2714,83.16217,0,NORMAL
TXN_005578,MERCHANT_075,2026-09-06 02:24:15,96.81,UPI,1,2,9,9,48,270.28,215.99,DEVICE_0264,192.168.208.47,0,0,17.05116,88.18236,17.088,88.14559,0,NORMAL
TXN_003663,MERCHANT_002,2026-09-06 02:24:33,32.53,NETBANKING,1,1,5,5,38,220.4,178.99,DEVICE_0493,192.168.254.34,0,0,16.67365,78.79184,16.6445,78.83249,0,NORMAL
TXN_006563,MERCHANT_093,2026-09-06 02:24:59,445.87,NETBANKING,0,0,3,7,49,468.22,120.73,DEVICE_0113,192.168.233.159,1,0,19.15404,76.36969,19.16834,76.34496,0,NORMAL
TXN_008923,MERCHANT_083,2026-09-06 02:25:01,364.18,CARD,0,2,9,9,33,298.85,243.34,DEVICE_0400,192.168.12.112,0,1,17.13082,73.46419,17.14167,73.42965,0,NORMAL
TXN_007588,MERCHANT_082,2026-09-06 02:25:49,665.28,UPI,0,0,1,6,40,716.16,106.11,DEVICE_0492,192.168.249.78,0,1,20.12126,77.84204,20.16785,77.83069,0,NORMAL
TXN_001767,MERCHANT_044,2026-09-06 02:29:18,973.29,CARD,1,1,3,9,36,664.15,156.53,DEVICE_0136,192.168.77.231,1,0,9.74688,80.82697,9.78638,80.87784,0,NORMAL
TXN_001591,MERCHANT_096,2026-09-06 02:29:32,689.47,WALLET,1,1,4,12,51,816.94,174.63,DEVICE_0214,192.168.140.179,0,0,19.58592,83.67309,19.6336,83.66248,0,NORMAL
TXN_007143,MERCHANT_081,2026-09-06 02:29:49,953.84,CARD,0,0,2,9,50,914.74,101.89,DEVICE_0220,192.168.17.119,0,0,30.02083,69.13815,30.08096,69.13965,0,NORMAL
TXN_002037,MERCHANT_016,2026-09-06 02:29:50,685.86,CARD,0,1,4,4,32,808.71,203.19,DEVICE_0029,192.168.2.69,0,0,24.90491,89.91108,24.78753,89.95754,0,NORMAL
TXN_007110,MERCHANT_021,2026-09-06 02:30:32,509.27,WALLET,0,1,5,5,39,707.08,209.13,DEVICE_0150,192.168.124.97,0,0,28.58817,78.02556,28.6107,78.05327,0,NORMAL
TXN_001602,MERCHANT_062,2026-09-06 02:31:06,707.6,NETBANKING,1,0,2,10,38,545.5,212.0,DEVICE_0419,192.168.83.145,0,0,12.34874,80.91164,12.316,80.94964,0,NORMAL
TXN_001658,MERCHANT_057,2026-09-06 02:31:39,750.31,UPI,0,0,4,8,30,843.96,198.21,DEVICE_0029,192.168.89.205,0,0,23.31105,86.56585,23.32921,86.54101,0,NORMAL
TXN_005949,MERCHANT_014,2026-09-06 02:32:04,807.98,CARD,0,2,4,7,46,910.14,129.49,DEVICE_0088,192.168.135.68,0,0,8.35103,88.60209,8.32566,88.71551,0,NORMAL
TXN_001847,MERCHANT_012,2026-09-06 02:32:09,372.1,UPI,1,2,3,5,41,409.69,106.63,DEVICE_0481,192.168.162.16,0,0,8.52049,74.7196,8.57934,74.74263,0,NORMAL
TXN_003697,MERCHANT_088,2026-09-06 02:33:07,615.92,UPI,1,0,8,8,38,555.21,143.14,DEVICE_0195,192.168.233.239,0,0,32.30076,77.40398,32.32288,77.41593,0,NORMAL
TXN_006761,MERCHANT_047,2026-09-06 02:34:06,458.48,CARD,1,3,7,7,39,476.13,93.64,DEVICE_0444,192.168.253.60,0,0,18.95086,73.41881,22.33822,84.15505,1,LOCATION_ANOMALY
